"taxa","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","test.var"
"p__Nitrospirae",5.31817247614805,-0.0384286414231068,0.0900920726988043,-0.426548532761383,0.669708191371621,0.812515628113363,"BH"
"p__Planctomycetes",188.736331786138,-0.0787564826198683,0.04735519930776,-1.66310106960024,0.0962922058406462,0.247608529304519,"BH"
"p__Proteobacteria",30685.7897409918,0.192449856954077,0.0973006033102257,1.97788965748223,0.0479411559675753,0.143823467902726,"BH"
"p__Rhodophyta",19.5090683399192,0.0390067233201236,0.161116745556872,0.242102229568402,0.808700950641187,0.882219218881295,"BH"
"p__Spirochaetes",133.177462533353,0.848806754860247,0.121627065644379,6.97876537893336,2.97785292027357e-12,7.14684700865656e-11,"BH"
"p__Streptophyta",74349.803441892,0.139809224436043,0.0639138093077545,2.18746505567898,0.0287085915131164,0.0984294566163992,"BH"
"p__Synergistetes",7.85662884899229,-0.0210378994383276,0.0834182712634484,-0.252197739412346,0.800888225304093,0.882219218881295,"BH"
"p__Tenericutes",195.204087764215,0.0557466962950625,0.0581811464038296,0.958157405633265,0.337983391979148,0.593531810304846,"BH"
"p__Thaumarchaeota",12.6223081631757,0.00598223897476885,0.0586792067086613,0.101948191025661,0.918797798294475,0.949645760038787,"BH"
"p__Thermodesulfobacteria",13.1019677787638,0.21790735539758,0.120033708057611,1.81538468588334,0.0694648128413426,0.194452854937838,"BH"
"p__Thermotogae",14.3094588445607,-0.126260595272053,0.0533730230057322,-2.36562570680123,0.0179996315204262,0.0809983418419181,"BH"
"p__unclassified-c__Candidatus",1.03491936101118,0.0618180519463191,0.193555622026024,0.319381329765805,0.749437366759271,NA,"BH"
"p__unclassified-f__Adenoviridae",122.072759238092,0.373827412297795,0.154941344194924,2.4127027827221,0.0158347262659214,0.0777262904731427,"BH"
"p__unclassified-f__Ascoviridae",1.04405788825925,0.0599219287085348,0.192572996563955,0.311164751952304,0.755675377667133,NA,"BH"
"p__unclassified-f__Asfarviridae",1.09375049749422,0.0138322512645132,0.188056197737558,0.0735538175871064,0.941365419769664,NA,"BH"
"p__unclassified-f__Baculoviridae",14.2504103616778,-0.160710868217803,0.064163088023841,-2.5047246503798,0.0122546754200854,0.0678720484804732,"BH"
"p__unclassified-f__Bromoviridae",1.04386115031437,-0.0159632043046695,0.19227704179097,-0.0830218946369249,0.933834130308022,NA,"BH"
"p__unclassified-f__Endornaviridae",1.17871202769472,-0.47820887536115,0.198877755449618,-2.40453676822743,0.0161929771819047,0.0777262904731427,"BH"
"p__unclassified-f__Geminiviridae",1.0393409105456,0.0481388018492338,0.19294250558309,0.249498168916972,0.802975457122622,NA,"BH"
"p__unclassified-f__Hepadnaviridae",1.12514205257571,0.161933427438734,0.188901189267418,0.857238792761082,0.391312927388347,0.626100683821356,"BH"
"p__unclassified-f__Iridoviridae",1.03485966033917,0.0107518146992928,0.193196175771125,0.0556523163896897,0.955618786598153,NA,"BH"
"p__unclassified-f__Leviviridae",1.02583436003618,0.0122254377558373,0.194048196353963,0.0630020684837333,0.94976485718352,NA,"BH"
"p__unclassified-f__Marseilleviridae",1.07164562482051,-0.0195175178039719,0.189852092813976,-0.102803806451034,0.918118684163439,NA,"BH"
"p__unclassified-f__Microviridae",8.60647072612128,0.0718668324122495,0.0706858306774544,1.01670775774263,0.309292474165411,0.571001490766913,"BH"
"p__unclassified-f__Mimiviridae",3.54996800866839,-0.0100806909113222,0.104658724310739,-0.0963196425115209,0.923266711148821,0.949645760038787,"BH"
"p__unclassified-f__Nimaviridae",1.08481499306025,-0.00908023165380852,0.188768383616962,-0.0481025025474267,0.961634551771853,NA,"BH"
"p__unclassified-f__Nudiviridae",249.645371791717,0.451921643763352,0.0879393720706227,5.1390137673535,2.76184165962886e-07,3.31420999155463e-06,"BH"
"p__unclassified-f__Papillomaviridae",1623.10770611581,0.985108764699964,0.434450424258944,2.2674825703768,0.0233607624619674,0.0934430498478695,"BH"
"p__unclassified-f__Phycodnaviridae",5.42842500870497,-0.0358966999673012,0.0845394356908158,-0.424614851920534,0.671117464400882,0.812515628113363,"BH"
"p__unclassified-f__Pithoviridae",1.03951598170052,0.0227205139932012,0.192832628833887,0.117825049269921,0.906206281346052,NA,"BH"
"p__unclassified-f__Potyviridae",1.03504246002149,0.0362744788671561,0.19332630409141,0.187633436834361,0.851164012948049,NA,"BH"
"p__unclassified-f__Poxviridae",10.6213275414317,-0.151697825896166,0.0853928341960443,-1.77647020765114,0.0756554481731869,0.201747861795165,"BH"
"p__unclassified-f__Reoviridae",1.02123916810329,4.93006385740359e-05,0.194430542014476,0.00025356427062969,0.999797684985461,NA,"BH"
"p__unclassified-f__Tectiviridae",1.103196834388,-0.130833677755633,0.187007514134494,-0.699617223196381,0.484166383593824,0.726249575390736,"BH"
"p__unclassified-f__Tombusviridae",1.24453182288473,0.196143543611652,0.192724883918653,1.01773854846083,0.30880222260323,0.571001490766913,"BH"
"p__unclassified-f__Virgaviridae",1.15422417237513,-0.1430487823234,0.187259281184858,-0.763907569324614,0.444922326354888,0.696400162990259,"BH"
"p__unclassified-g__Pandoravirus",9.97245391055414,-0.0496652542425346,0.0856944981813704,-0.579561760632745,0.562210186400182,0.791362395906641,"BH"
"p__unclassified-g__Thermobaculum",1.22703565769454,0.0926505439258227,0.178808187416076,0.518156049030519,0.604349396938477,0.791362395906641,"BH"
"p__unclassified-g__Vampirococcus",1.20555612839891,0.174435673848912,0.191643393389388,0.910209690842237,0.362711934399387,0.607331611087345,"BH"
"p__unclassified-o__Caudovirales",30255.6578232214,-0.0960490851989205,0.133331498906619,-0.72037805009745,0.47129226084218,0.721979633630573,"BH"
"p__unclassified-o__Herpesvirales",62.3527588270697,0.0515283298220856,0.0982272071700194,0.524583069259989,0.599873058947437,0.791362395906641,"BH"
"p__unclassified-o__Ortervirales",50449.0189491454,-0.271345268449971,0.180691398531945,-1.50170550814569,0.133173180744077,0.3134782316786,"BH"
"p__unclassified-o__Picornavirales",1.03933533335968,0.0227231730039007,0.192823825746814,0.117844218243741,0.906191092533022,NA,"BH"
"p__unclassified-s__anaerobic archaeon MK-D1",3.57061190108159,0.277222926549414,0.194304699069504,1.42674329481991,0.153653901323953,0.345721277978894,"BH"
"p__unclassified-s__bacterium 2013Arg42i",1.09865543678162,-0.0708477368500277,0.187366680466911,-0.378123456494387,0.705338883910635,0.822443685378019,"BH"
"p__unclassified-s__Bovine faeces associated circular DNA molecule 1",1.03030943893425,0.024295196062589,0.193671329475834,0.125445496389906,0.900170871650304,NA,"BH"
"p__unclassified-s__Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)",1.0441260574069,-0.0412160476910466,0.192204588884859,-0.214438416534047,0.830205186288936,NA,"BH"
"p__unclassified-s__Changjiang crawfish virus 5",1.04400170454149,-0.015966865928075,0.192268364432926,-0.0830446858752217,0.933816008110658,NA,"BH"
"p__unclassified-s__DPANN group archaeon LC1Nh",1.19853878323296,-0.0778743558185935,0.179767203072579,-0.433195568977911,0.664872697687031,0.812515628113363,"BH"
"p__unclassified-s__Hubei tetragnatha maxillosa virus 8",1.04376185933336,-0.0664429625291489,0.192146463146581,-0.345793315375586,0.729498049178257,NA,"BH"
"p__unclassified-s__Leptopilina boulardi filamentous virus",1.02123916810329,4.93006385740359e-05,0.194430542014476,0.00025356427062969,0.999797684985461,NA,"BH"
"p__unclassified-s__Mollivirus sibericum",1.82555315931841,-0.334719705908186,0.15258107810345,-2.19371700651666,0.0282557604489023,0.0984294566163992,"BH"
"p__Verrucomicrobia",25.4015032559114,0.0185395694736107,0.0636764610107884,0.291152635986941,0.770934585038891,0.881068097187304,"BH"
"c__Acidimicrobiia",3.88859477378745,0.185059069495955,0.159522328869979,1.16008254648032,0.246015199508539,0.494994437565374,"BH"
"c__Acidithiobacillia",3.62663404310069,-0.0713958186156602,0.105566045723886,-0.67631422704228,0.498841161818972,0.682839951014494,"BH"
"c__Acidobacteriia",23.281019240109,0.419608142880081,0.131713113176315,3.18577347965635,0.00144367584674306,0.0141819921415347,"BH"
"c__Aconoidasida",21309.4552412449,0.0868482169451122,0.0965334816966363,0.899669372933624,0.36829622684229,0.5951010863276,"BH"
"c__Actinobacteria",4672.58770497943,0.107484332730318,0.0674633966488428,1.59322444569149,0.111109849075113,0.276945444709609,"BH"
"c__Alphaproteobacteria",1786.0277550469,0.307147810327381,0.106590413170087,2.8815706890756,0.00395698464811349,0.0287311494015197,"BH"
"c__Anaerolineae",3.92533865435006,0.0447520408558387,0.106106821684294,0.421764031241952,0.673197262097748,0.780721824793917,"BH"
"c__Aquificae",38.2794847930849,-0.163421621053602,0.108492512329756,-1.50629400632638,0.131991716095532,0.30315262628071,"BH"
"c__Archaeoglobi",8.90354407732113,0.10567199342314,0.118281221470213,0.89339619687434,0.371645038598632,0.5951010863276,"BH"
"c__Ardenticatenia",1.94473654952143,-0.170354427943412,0.179908311001751,-0.946895821515178,0.343691867369086,0.585678998475891,"BH"
"c__Bacillariophyceae",97.3129243698623,0.220696784985174,0.0908077828294549,2.4303730154899,0.0150832904756985,0.0759871553811645,"BH"
"c__Bacilli",18404.739527213,-0.0260348756104505,0.114276572574791,-0.227823385177319,0.819783545970355,0.877588796006726,"BH"
"c__Bacteroidia",283.500762548273,0.465701023310325,0.0931142438542019,5.00139402989213,5.69172494553509e-07,1.18814758238045e-05,"BH"
"c__Bangiophyceae",19.7454242674899,0.039388256601334,0.161421139321776,0.244009283832508,0.807223629754341,0.875365884214123,"BH"
"c__Betaproteobacteria",6374.08614359275,-0.0272839949581923,0.0996030188477203,-0.273927389689923,0.784140422419229,0.86795505829557,"BH"
"c__Blastocatellia",32.0956327346178,-0.471778229352065,0.0911629154322182,-5.17511125127238,2.27775218026659e-07,6.33974356840868e-06,"BH"
"c__Bryopsida",335.1841165099,0.0313885728359189,0.0611061270366724,0.513673085795165,0.607480572073739,0.756313835215923,"BH"
"c__Caldilineae",1.05073109140271,0.355711435371366,0.195111107870193,1.82312242113873,0.0682848514657284,NA,"BH"
"c__Caldisericia",1.09336371113941,0.076036605682628,0.188776276203212,0.402786871379838,0.687105020071451,NA,"BH"
"c__Candidatus",2.60422808016151,0.250072460466277,0.129676000254545,1.92844057478178,0.0538003490808732,0.163357423572833,"BH"
"c__Chitinophagia",14.7244043374711,0.209190434744649,0.0738737868551157,2.83172751323717,0.00462972838217736,0.0322151933259841,"BH"
"c__Chlamydiia",64.5171299153799,0.169239519139533,0.0852560740232002,1.98507286523044,0.0471363652480057,0.157435459928339,"BH"
"c__Chlorarachniophyceae",20.3519024825507,0.214792786171617,0.181798998767975,1.18148497861504,0.237410117325695,0.483505970651111,"BH"
"c__Chlorobia",29.2878679104245,0.254436991834613,0.0875043928542088,2.90770535667313,0.00364091203991311,0.0276378323029768,"BH"
"c__Chloroflexia",3.75077980953375,0.154221942277323,0.106137820009072,1.45303476427292,0.14621410196655,0.325570067045518,"BH"
"c__Chrysiogenetes",1.32858731524307,0.617947561130888,0.201943656064585,3.05999986913804,0.00221337088192354,0.0197474367503047,"BH"
"c__Chthonomonadetes",1.14001539012689,0.0666239656177761,0.184987570604469,0.360153741140955,0.718732165859877,0.814495370854841,"BH"
"c__Clostridia",522.798878658107,0.545901069015373,0.124049251743932,4.40068006328846,1.07912136057341e-05,0.00018021326721576,"BH"
"c__Conoidasida",873.216822596094,0.137523910509174,0.0528464393673874,2.60233068027744,0.00925925243806766,0.0570285482142858,"BH"
"c__Coprothermobacteria",1.09858120726529,0.111723503324414,0.189112356484663,0.590778441986548,0.554668881329998,NA,"BH"
"c__Coriobacteriia",20.4752028406466,0.113741710378624,0.0613681919445696,1.85343101653313,0.0638206051174172,0.180644763637435,"BH"
"c__Coscinodiscophyceae",1060.06177470328,-2.16162417438773,0.249511914620573,-8.66341063381625,4.57855489492571e-18,7.64618667452594e-16,"BH"
"c__Cytophagia",233.268813839743,0.137533660156682,0.0616194976393558,2.23198282078887,0.0256160983679348,0.106947210686128,"BH"
"c__Deferribacteres",5.98657444562912,-0.105295327482227,0.110959013677538,-0.948956952593586,0.342642506470261,0.585678998475891,"BH"
"c__Dehalococcoidia",3.85416818223489,-0.173153839687048,0.110843233185313,-1.56215074850408,0.118252480013907,0.290414178857683,"BH"
"c__Deinococci",70.3947427053099,0.337459587982081,0.130228387086348,2.59129054373012,0.00956167275449103,0.0570285482142858,"BH"
"c__Deltaproteobacteria",232.754547817712,0.0175249655352226,0.0673801825219071,0.260090799390827,0.794793734793362,0.86795505829557,"BH"
"c__Dictyoglomia",2.2812986180304,-0.114955701832604,0.131763591220161,-0.872439046083122,0.382968907208574,0.5951010863276,"BH"
"c__Dothideomycetes",216.731550907922,0.0376569711199235,0.0709852251840619,0.530490267830812,0.595772054898785,0.75374191794013,"BH"
"c__Ellioviricetes",14.5316481353373,0.313495016735389,0.146312409430599,2.14264133818458,0.0321419091136997,0.119282196044175,"BH"
"c__Elusimicrobia",1.36944962143016,-0.223817938805462,0.168670780035796,-1.32695146579605,0.184524738063675,0.385195390707921,"BH"
"c__Endomicrobia",1.04735168522114,-0.0158485481908096,0.192443465212734,-0.0823543068780752,0.93436497039609,NA,"BH"
"c__Epsilonproteobacteria",232.323296740137,0.334189360855793,0.0819916606334706,4.07589452724623,4.58377934399617e-05,0.000695901045861237,"BH"
"c__Erysipelotrichia",6.97748921183881,-0.102103016907345,0.0893282284385376,-1.143009535643,0.253034631964207,0.502861922432733,"BH"
"c__Eumycetozoa",49.5107941545371,-0.0602061704905906,0.102822386618822,-0.585535625756128,0.558187619153773,0.727264375042284,"BH"
"c__Eurotiomycetes",268.582620091452,-0.0434841495965551,0.110089090073266,-0.394990544182133,0.69284986643225,0.792506354069765,"BH"
"c__Fibrobacteria",1.06541247453501,0.031842233080226,0.190979451725505,0.16673119957425,0.867581555433629,NA,"BH"
"c__Flavobacteriia",1108.90452847737,0.4655118759833,0.126798561442234,3.67127095677165,0.000241347307476274,0.00287892859632412,"BH"
"c__Fusobacteriia",242.44267216463,1.83080243100614,0.233766919849472,7.83174296938607,4.81152416026026e-15,4.01762267381732e-13,"BH"
"c__Gammaproteobacteria",22259.4377747213,0.249666013924185,0.13800747573973,1.80907601262871,0.0704391950991857,0.186719771135937,"BH"
"c__Gemmatimonadetes",7.23214646523969,0.033975385217617,0.145050717380966,0.2342310733175,0.814805592888065,0.877588796006726,"BH"
"c__Gloeobacteria",5.56964865772494,0.101209827916156,0.11198969308468,0.903742345642711,0.366132039524778,0.5951010863276,"BH"
"c__Halobacteria",73.8880091729972,-0.11477719402929,0.0533519555135652,-2.15132122008362,0.0314508544883626,0.119282196044175,"BH"
"c__Hydrogenophilalia",1.71840453216915,0.390733613767271,0.212962081358171,1.83475673826701,0.0665417412748575,0.183082937877805,"BH"
"c__Ignavibacteria",21.4667926624153,0.120315030947969,0.0894529042379823,1.3450097788651,0.178622076650499,0.377593503805485,"BH"
"c__Kiritimatiellae",2.15658419847804,-0.106682620904775,0.166035191546421,-0.642530176350887,0.520529002541698,0.695426747395708,"BH"
"c__Ktedonobacteria",1.21167339638816,0.141315072901368,0.182709453905132,0.773441493480369,0.439261141368727,0.632384574211875,"BH"
"c__Lentisphaeria",1.73476226959647,-0.402025331130063,0.156158033526492,-2.57447741913233,0.0100391639398335,0.0578117371707655,"BH"
"c__Leotiomycetes",91.2765268150107,-0.279468706782973,0.111041955627146,-2.51678480628859,0.0118431138900617,0.0638000006335584,"BH"
"c__Limnochordia",1.45695489904397,0.304657022345093,0.167400959699564,1.81992398903724,0.0687705811395617,0.185236887908174,"BH"
"c__Magnoliopsida",74957.6448774259,0.139954736441145,0.0644736362127745,2.17072814040252,0.0299517287092259,0.119093778439065,"BH"
"c__Malasseziomycetes",261.692696647533,0.00711095262624591,0.193062162558693,0.0368324509163421,0.970618599506295,0.976465699503321,"BH"
"c__Mamiellophyceae",105.97438077388,-0.013477079292893,0.0773582952011885,-0.174216343028795,0.861695442063139,0.90505118757575,"BH"
"c__Mammalia",103074065.529531,-0.0010675026650056,0.00299846429189031,-0.356016467460622,0.721828232853392,0.814495370854841,"BH"
"c__Methanobacteria",11.6753028276583,0.0405085734773573,0.0587846318431473,0.689101423403394,0.490759444345643,0.682839951014494,"BH"
"c__Methanococci",1.43593303890755,-0.183631467603996,0.164852248801394,-1.11391545422729,0.265315458823693,0.509283696822492,"BH"
"c__Methanomicrobia",18.5886920371709,-0.021872936817558,0.0472254620524326,-0.463159826647611,0.643249809599315,0.778425494225258,"BH"
"c__Methanopyri",1.35030106090195,-0.0474618838072328,0.170568759496127,-0.27825660424241,0.780815385892688,0.86795505829557,"BH"
"c__Methylacidiphilae",2.87736305710141,-0.174289057255937,0.117297638971479,-1.48587012308334,0.137313477605766,0.30988311838058,"BH"
"c__Mollicutes",195.20730322603,0.0588764064381183,0.0588781074065077,0.999971110341953,0.317324488967843,0.559600465469632,"BH"
"c__Monjiviricetes",1.28284919881778,-0.0311763968877608,0.174144733186306,-0.179025781126594,0.857917458299108,0.90505118757575,"BH"
"c__Negativicutes",32.4488552380828,0.553742881143126,0.121906870540951,4.54234350111639,5.56322939910171e-06,0.000103228812183332,"BH"
"c__Nitriliruptoria",2.90553796714397,0.231273797695899,0.119880350397738,1.92920521944239,0.0537053904759118,0.163357423572833,"BH"
"c__Nitrososphaeria",5.35119691870608,-0.0140179011890426,0.102130695910699,-0.137254535123305,0.890829605956241,0.924204487196139,"BH"
"c__Nitrospira",5.38418657306975,-0.039477089508686,0.0903736694039213,-0.436820699757635,0.662241385822206,0.779654412350085,"BH"
"c__Oligoflexia",181.531500799827,-0.0361659880693679,0.0907055062645279,-0.398718771977256,0.690100434422618,0.792506354069765,"BH"
"c__Oligohymenophorea",1.07012132232114,0.0685310864046145,0.190747922368341,0.359275663680774,0.719388878209768,NA,"BH"
"c__Opitutae",17.5468537499443,0.0850390185845888,0.085105421775871,0.999219753690228,0.317688248700636,0.559600465469632,"BH"
"c__Phycisphaerae",7.39015975901774,-0.167864507537903,0.111229365201563,-1.50917437345534,0.131254227271561,0.30315262628071,"BH"
"c__Planctomycetia",75.845808954191,-0.154469638157887,0.0788560642886986,-1.958880899665,0.0501267363883644,0.160983941862632,"BH"
"c__Rubrobacteria",7.44056064458718,0.243365812950744,0.136066770522964,1.78857638801438,0.0736830633394006,0.187053901425528,"BH"
"c__Saccharomycetes",1192.66144260994,-0.320504157102092,0.0988395666046792,-3.24267060360541,0.00118415029020299,0.0123595686539937,"BH"
"c__Saprospiria",1.40025503666082,-0.155801811870018,0.168480061209077,-0.924749259656748,0.35509634962095,0.5951010863276,"BH"
"c__Schizosaccharomycetes",40.9635351791669,-0.408405243546126,0.217761515396621,-1.87547024919566,0.0607280586634002,0.180644763637435,"BH"
"c__Sordariomycetes",2115.10517078919,-0.0276904441214217,0.0644814332837437,-0.42943282602874,0.667608269257857,0.779654412350085,"BH"
"c__Spartobacteria",1.19514730367614,0.123576566938552,0.181401931428677,0.681230712183126,0.495725517594769,0.682839951014494,"BH"
"c__Sphingobacteriia",814.88649207584,0.315865720079582,0.103899633362092,3.04010428004866,0.00236496248506644,0.0197474367503047,"BH"
"c__Spirochaetia",134.752276759653,0.84719334292047,0.121684267916547,6.96222574557861,3.34938211534066e-12,1.86448937753963e-10,"BH"
"c__Synergistia",7.9476418308469,-0.021987999307609,0.0835015391005043,-0.263324479338563,0.792300493498835,0.86795505829557,"BH"
"c__Thermococci",32.59648407925,-0.175645541494694,0.0443193332817475,-3.96318104286627,7.39576526170508e-05,0.000955915387641643,"BH"
"c__Thermodesulfobacteria",13.2586165405735,0.215637266611362,0.120281929442339,1.79276527747033,0.0730104637583549,0.187053901425528,"BH"
"c__Thermoleophilia",3.13154393897908,0.181111585323318,0.206103995787712,0.878738835853837,0.379542896492285,0.5951010863276,"BH"
"c__Thermomicrobia",1.65751432674732,0.191334566903676,0.161331823782228,1.18596915610367,0.235634480407738,0.483505970651111,"BH"
"c__Thermoplasmata",11.3079951423769,-0.0345647154607493,0.0602296382113678,-0.573882169762487,0.566047539523075,0.727264375042284,"BH"
"c__Thermoprotei",36.6010090133295,-0.0802599090699619,0.0437976621640692,-1.83251582628549,0.0668746060511743,0.183082937877805,"BH"
"c__Thermotogae",14.4827931815252,-0.127383284778867,0.0534031804721974,-2.38531270333581,0.0170646093200689,0.0814225644700431,"BH"
"c__Tissierellia",32.5524544351917,0.339504683097723,0.158125807482102,2.14705422539045,0.031788964898236,0.119282196044175,"BH"
"c__Tremellomycetes",159.375692786956,0.210924779828241,0.138066905400095,1.52769977147685,0.126587096895994,0.30315262628071,"BH"
"c__unclassified-f__Adenoviridae",123.757667811303,0.376350047687412,0.155441093032202,2.42117473794041,0.0154704388201173,0.0759871553811645,"BH"
"c__unclassified-f__Ascoviridae",1.05673549970475,0.0588157749551564,0.191913424149822,0.306470353575894,0.759246548974793,NA,"BH"
"c__unclassified-f__Asfarviridae",1.10679403307729,0.0127247906764553,0.187364405367459,0.0679146642154336,0.945853565350096,NA,"BH"
"c__unclassified-f__Baculoviridae",14.4244091826906,-0.16217189728282,0.0643377850070939,-2.52063227332024,0.0117144200969225,0.0638000006335584,"BH"
"c__unclassified-f__Bromoviridae",1.0563673419172,-0.0170722755924119,0.191611341076649,-0.0890984609600046,0.929003660507728,NA,"BH"
"c__unclassified-f__Endornaviridae",1.1866721722949,-0.468548892775246,0.198409285746621,-2.36152703746743,0.0181998447349964,0.0844270575206778,"BH"
"c__unclassified-f__Geminiviridae",1.05185528239332,0.0470335791814569,0.192276363329986,0.244614462052923,0.806754965104097,NA,"BH"
"c__unclassified-f__Hepadnaviridae",1.13845382235536,0.160828397783769,0.187332230715354,0.858519632044223,0.39060559472043,0.5951010863276,"BH"
"c__unclassified-f__Iridoviridae",1.04731483984015,0.00964427792372225,0.192532691818977,0.0500916381140612,0.960049363192961,NA,"BH"
"c__unclassified-f__Leviviridae",1.03810170421087,0.011115537524868,0.193381813435035,0.0574797460393148,0.954163039749179,NA,"BH"
"c__unclassified-f__Marseilleviridae",1.08455366635846,-0.0206255867725535,0.189181300918258,-0.109025504489291,0.913182261254379,NA,"BH"
"c__unclassified-f__Microviridae",8.71262148261904,0.0707929874574053,0.0709431005344136,0.997884035573897,0.318335594129431,0.559600465469632,"BH"
"c__unclassified-f__Mimiviridae",3.5931436639209,-0.011186825009799,0.104606521605074,-0.106941946239577,0.914835035695415,0.943070684945273,"BH"
"c__unclassified-f__Nimaviridae",1.09757954660857,-0.010183946214004,0.188064770853894,-0.0541512701595551,0.956814644457826,NA,"BH"
"c__unclassified-f__Nudiviridae",252.553835935675,0.449965602757142,0.0879082768913308,5.11858062368091,3.07843635557349e-07,7.34426959115389e-06,"BH"
"c__unclassified-f__Papillomaviridae",1644.04883922962,0.98679480393582,0.432960165143546,2.27918151224987,0.0226562776238159,0.0995683779783488,"BH"
"c__unclassified-f__Phycodnaviridae",5.49448454051411,-0.0370058949686687,0.0845415110539892,-0.437724551020106,0.66158597007715,0.779654412350085,"BH"
"c__unclassified-f__Pithoviridae",1.05210357761943,0.0216134432282954,0.192166037821577,0.112472752590981,0.910448572922702,NA,"BH"
"c__unclassified-f__Potyviridae",1.04742383460427,0.0351629864514377,0.192648633959666,0.182523933488153,0.855171573615812,NA,"BH"
"c__unclassified-f__Poxviridae",10.7486658507808,-0.152941216980837,0.0855819056055929,-1.78707421736637,0.0739254939765561,0.187053901425528,"BH"
"c__unclassified-f__Reoviridae",1.03350113666839,-0.0010589926380117,0.193762625677188,-0.00546541230183371,0.995639253615736,NA,"BH"
"c__unclassified-f__Tectiviridae",1.11642949232057,-0.131935073996715,0.186303836305416,-0.708171536416607,0.478838739743922,NA,"BH"
"c__unclassified-f__Tombusviridae",1.26099720909966,0.195516254003787,0.191841781120166,1.01915366330612,0.308130020943292,0.559600465469632,"BH"
"c__unclassified-f__Unikaryonidae",130.59526124588,0.374601344121363,0.0697338301640615,5.37187392747602,7.79225829277654e-08,2.60261426978736e-06,"BH"
"c__unclassified-f__Virgaviridae",1.16975442619684,-0.144236397949602,0.18559776269263,-0.777145132877887,0.437073148739585,0.632384574211875,"BH"
"c__unclassified-g__Aciduliprofundum",1.19958946731462,-0.155758433031098,0.179845827965037,-0.866066423633571,0.386453736808286,0.5951010863276,"BH"
"c__unclassified-g__Candidatus",10.213827930766,-0.0489168425529023,0.0627067639549486,-0.780088773007747,0.435338624295179,0.632384574211875,"BH"
"c__unclassified-g__Ndongobacter",1.06145714769027,0.0200601970288541,0.191340966108487,0.104840053005065,0.916502727458034,NA,"BH"
"c__unclassified-g__Pandoravirus",10.0883164569127,-0.0508775456955186,0.0857676338856362,-0.59320216019203,0.553045867126854,0.727233541812477,"BH"
"c__unclassified-g__Thermobaculum",1.24190709939076,0.0915582064428599,0.177834732832459,0.514849967633255,0.606657865293365,0.756313835215923,"BH"
"c__unclassified-g__Vampirococcus",1.22064566737856,0.173436656553332,0.190491536072059,0.910469095528339,0.362575172824779,0.5951010863276,"BH"
"c__unclassified-o__Bacteroidetes",3.77056810865521,-0.105115125122374,0.126782712823002,-0.829096670845988,0.407049707433289,0.601569036649196,"BH"
"c__unclassified-o__Caudovirales",30601.2740703224,-0.0946947531005495,0.133172440087962,-0.711068694378525,0.477041668302445,0.669615426299366,"BH"
"c__unclassified-o__Chroococcales",76.0276670450105,0.873255052111838,0.142147681280532,6.14329438401774,8.0827281807577e-10,3.37453901546634e-08,"BH"
"c__unclassified-o__Chroococcidiopsidales",1.25924783402552,0.0241160341904945,0.17597864720917,0.137039547541413,0.89099953556035,0.924204487196139,"BH"
"c__unclassified-o__Cryptomonadales",14.7430348124943,0.2022910863711,0.204678120886913,0.988337617594547,0.322987328075424,0.561863372797873,"BH"
"c__unclassified-o__Gloeoemargaritales",1.49375860085278,-0.102363002036324,0.161710349305101,-0.633002170091129,0.526732225856785,0.698129219984787,"BH"
"c__unclassified-o__Herpesvirales",63.1108777402594,0.0499254996827086,0.0982614639839789,0.50808829482582,0.611391423677543,0.756313835215923,"BH"
"c__unclassified-o__Kinetoplastida",862.100767604427,-0.178993829920963,0.0784244840839604,-2.28237178748074,0.0224673995230766,0.0995683779783488,"BH"
"c__unclassified-o__Nitrosopumilales",3.51894413010706,0.0601731997590044,0.105763230699829,0.568942527198174,0.569395143636093,0.727264375042284,"BH"
"c__unclassified-o__Nostocales",27.2795050641437,-0.274504321518704,0.0692892227730715,-3.96171742924192,7.44125750858764e-05,0.000955915387641643,"BH"
"c__unclassified-o__Ortervirales",51047.2724870475,-0.273518395995815,0.180679693082895,-1.51383031113699,0.130068882749649,0.30315262628071,"BH"
"c__unclassified-o__Oscillatoriales",1.17690880380224,-0.00853259994325491,0.181781809554061,-0.0469386896531985,0.962562092178917,0.974229511478055,"BH"
"c__unclassified-o__Picornavirales",1.05176617061364,0.0216138779069445,0.192161943803449,0.112477410870968,0.910444879588589,NA,"BH"
"c__unclassified-o__Pleurocapsales",6.0869666244656,-0.0734455329708126,0.114304876639685,-0.642540678315323,0.52052218604889,0.695426747395708,"BH"
"c__unclassified-o__Pyrenomonadales",318.072117770941,0.132310624357347,0.12491952120358,1.05916691868936,0.289523768073955,0.543263699644388,"BH"
"c__unclassified-o__Synechococcales",61.1964679063045,0.0112958099042071,0.0575320216197914,0.196339526861355,0.844344425456829,0.898124325167455,"BH"
"c__unclassified-s__Actinobacteria bacterium IMCC19121",1.07492641201747,-0.0442698108264353,0.189910860993679,-0.233108367761594,0.815677257346695,NA,"BH"
"c__unclassified-s__Actinobacteria bacterium IMCC26077",1.11640554264153,-0.0364928236301461,0.186437034909622,-0.195738060562036,0.84481519257696,NA,"BH"
"c__unclassified-s__anaerobic archaeon MK-D1",3.61441626759694,0.273976003612933,0.194663024320053,1.40743731157941,0.159297753825741,0.350035853801299,"BH"
